atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclCfmYmd,lat,lng,atclFetrDesc,tagList,bildNm,town,road_address,address
2427284998,라온프라이빗시티강남,오피스텔,매매,6/8,47000,0,"4억 7,000",104,51.27,남향,2024-06-04T00:00:00,37.466763,127.100134,방2. 넓은 거실. 남향. 미래가치투자,"['10년이내', '방두개', '화장실한개']",1동,강남구세곡동,,
2425568274,센트라빌,오피스텔,매매,8/8,45000,0,"4억 5,000",95,44.28,동향,2024-05-24T00:00:00,37.466476,127.101337,,"['10년이내', '화장실한개', '탑층']",1동,강남구세곡동,,
2425544799,센트라빌,오피스텔,매매,4/8,48000,0,"4억 8,000",110,50.89,서향,2024-05-24T00:00:00,37.466476,127.101337,공동환영 15 넓고 조망 좋은호수. 실입주가능. 내부 깨끗. 도보상권편리,"['10년이내', '화장실한개', '방두개']",1동,강남구세곡동,,
2424960168,강남드림하이,오피스텔,매매,6/8,25000,0,"2억 5,000",60,27.03,북향,2024-05-22T00:00:00,37.466348,127.100717,실입주가능한 복층. 풀옵션,"['10년이내', '복층', '화장실한개', '소형평수']",1동,강남구세곡동,,
2425070153,라온프라이빗시티강남,오피스텔,매매,4/8,60000,0,6억,119,58.72,남향,2024-05-22T00:00:00,37.466763,127.100134,3룸.  맑은 공기 편리한 교통으로 살기 좋은 동네.  A급 수리세대,"['10년이내', '화장실한개', '방세개', '중층']",1동,강남구세곡동,,
2425917343,강남드림하이,오피스텔,매매,3/8,39900,0,"3억 9,900",93,42.46,남향,2024-05-27T00:00:00,37.466348,127.100717,세곡동 선호도 가장 높은 타입 급매,"['10년이내', '급매', '화장실한개']",1동,강남구세곡동,,
2426003129,라온프라이빗시티강남,오피스텔,전세,5/8,37000,0,"3억 7,000",103,50.72,남향,2024-05-28T00:00:00,37.466763,127.100134,융자없음. 아파트형으로 넓음. 다용도실. 편의시설인접,"['10년이내', '융자금없는', '방두개']",1동,강남구세곡동,,
2425879514,강남레체,오피스텔,매매,7/8,21300,0,"2억 1,300",62,28.64,서향,2024-05-27T00:00:00,37.466087,127.10129,강남지구  상업지구내  있어서  생활이 편리합니다,"['10년이내', '화장실한개', '방한개', '고층']",1동,강남구세곡동,,
2425567673,센트라빌,오피스텔,매매,4/8,47000,0,"4억 7,000",95,44.28,동향,2024-05-25T00:00:00,37.466476,127.101337,트인2룸o편리한생활권o풀옵션,"['10년이내', '화장실한개', '방두개']",1동,강남구세곡동,,
2429081535,라온프라이빗시티강남,오피스텔,전세,3/8,37000,0,"3억 7,000",119,58.72,남향,2024-06-13T00:00:00,37.466763,127.100134,3룸.전입O 전세대출가능. 집상태깨끗한 추천호수. 입주일협의. 무융자호수,"['10년이내', '융자금없는', '복층', '필로티']",1동,강남구세곡동,,
2425891534,강남레체,오피스텔,월세,7/8,2000,100,"2,000",62,28.64,서향,2024-05-27T00:00:00,37.466087,127.10129,,"['10년이내', '융자금없는', '방한개', '화장실한개']",1동,강남구세곡동,,
2430408910,수서타워,오피스텔,월세,12/20,1000,60,"1,000",67,39.79,남서향,2024-06-21T00:00:00,37.486771,127.103185,"업무용,대모산뷰 굿. 내부 깨끗해요","['25년이상', '융자금없는', '역세권']",1동,강남구수서동,,
2430491665,로즈데일,오피스텔,월세,16/20,1000,75,"1,000",85,42.79,남향,2024-06-21T00:00:00,37.487312,127.103122,유리칸막이활용굿 대모산뷰 따뜻한남향 층별공용화장실 주차최상,"['25년이내', '융자금없는', '역세권', '방한개']",1동,강남구수서동,,
2430343646,사이룩스,오피스텔,매매,7/17,32000,0,"3억 2,000",77,42.13,남향,2024-06-20T00:00:00,37.488381,127.10398,주거 전세끼고  주차편리,"['25년이내', '역세권', '화장실한개']",동관동,강남구수서동,,
2430363157,수서현대벤처빌,오피스텔,월세,15/20,2000,150,"2,000",126,63.58,동향,2024-06-20T00:00:00,37.488077,127.101892,NS추천.기본주차 2대.회의실.수서역과 건물 지하 연결된 사무실.,"['25년이내', '융자금없는', '역세권']",1동,강남구수서동,,
2430305829,수서현대벤처빌,오피스텔,월세,19/20,1000,85,"1,000",95,47.81,북동향,2024-06-20T00:00:00,37.488077,127.101892,시야 확 트인 전망 좋은 사무실,"['25년이내', '융자금없는', '역세권']",1동,강남구수서동,,
2430298311,수서타워,오피스텔,월세,6/20,1000,60,"1,000",67,39.79,남서향,2024-06-20T00:00:00,37.486771,127.103185,4계절예쁜 대모산전망 내부상태좋아요 주차1무료,"['25년이상', '융자금없는', '역세권']",1동,강남구수서동,,
2430296919,수서타워,오피스텔,월세,11/20,1000,60,"1,000",67,39.79,남서향,2024-06-20T00:00:00,37.486771,127.103185,대모산전망 즉시입주 내부상태아주양호 주차1무료,"['25년이상', '융자금없는', '역세권']",1동,강남구수서동,,
2430141159,사이룩스,오피스텔,월세,10/17,1000,85,"1,000",70,38.02,남향,2024-06-19T00:00:00,37.488529,127.104487,"수서역 바로 앞, 사무실","['25년이내', '융자금없는', '역세권']",서관동,강남구수서동,,
2429998531,목화,오피스텔,전세,6/8,16000,0,"1억 6,000",64,36.36,동향,2024-06-19T00:00:00,37.48706,127.103283,,"['25년이상', '역세권', '방한개', '화장실한개']",1동,강남구수서동,,
2430068667,수서타워,오피스텔,월세,13/20,1000,60,"1,000",68,40.15,동향,2024-06-19T00:00:00,37.486771,127.103185,"사업자용, 숙소가능,세냉0,내부깨끗","['25년이상', '융자금없는', '역세권']",1동,강남구수서동,,
2429985865,수서타워,오피스텔,매매,4/20,21500,0,"2억 1,500",67,39.79,동향,2024-06-19T00:00:00,37.486771,127.103185,특급 리모델링 풀옵션 입주가능 2주택 해당안됨,"['25년이상', '역세권', '방한개']",1동,강남구수서동,,
2430060443,수서타워,오피스텔,월세,7/20,2000,160,"2,000",115,68.07,동향,2024-06-19T00:00:00,37.486771,127.103185,,"['25년이상', '역세권', '화장실한개']",1동,강남구수서동,,
2430124095,수서타워,오피스텔,월세,7/20,2000,160,"2,000",67,39.79,동향,2024-06-19T00:00:00,37.486771,127.103185,,"['25년이상', '융자금없는', '역세권']",1동,강남구수서동,,
2429861262,수서현대벤처빌,오피스텔,월세,5/20,2000,140,"2,000",126,63.58,동향,2024-06-18T00:00:00,37.488077,127.101892,,"['25년이내', '융자금없는', '역세권']",1동,강남구수서동,,
2429874776,사이룩스,오피스텔,매매,16/17,32000,0,"3억 2,000",77,42.13,남향,2024-06-18T00:00:00,37.488529,127.104487,남향 조망굿 투자굿,"['25년이내', '역세권', '화장실한개', '방한개']",서관동,강남구수서동,,
2429880847,수서현대벤처빌,오피스텔,매매,8/20,29500,0,"2억 9,500",69,34.79,북향,2024-06-18T00:00:00,37.488077,127.101892,SRT 역세권 올수리,"['25년이내', '올수리', '역세권']",1동,강남구수서동,,
2429763326,사이룩스,오피스텔,매매,4/17,42000,0,"4억 2,000",95,51.38,남향,2024-06-18T00:00:00,37.488529,127.104487,"실15p,칸막이0,남향,매수하여 입주하세요","['25년이내', '역세권', '화장실한개']",서관동,강남구수서동,,
2429693800,수서타워,오피스텔,월세,5/20,1000,90,"1,000",95,56.35,남동향,2024-06-18T00:00:00,37.486771,127.103185,대모산 뷰. 교통편리함.주차가능,"['25년이상', '융자금없는', '역세권']",1동,강남구수서동,,
2429873494,사이룩스,오피스텔,매매,9/17,29000,0,"2억 9,000",55,30.25,북향,2024-06-18T00:00:00,37.488381,127.10398,풀옵션 수서역세권,"['25년이내', '역세권', '소형평수']",동관동,강남구수서동,,
2429969599,로즈데일,오피스텔,월세,14/20,1000,70,"1,000",78,39.55,남향,2024-06-18T00:00:00,37.487312,127.103122,에어컨별도설치 내부리모델링 상태최상 남향 층별공용화장실,"['25년이내', '융자금없는', '역세권']",1동,강남구수서동,,
2429978611,수서타워,오피스텔,월세,10/20,1500,120,"1,500",115,68.07,동향,2024-06-18T00:00:00,37.486771,127.103185,,"['25년이상', '융자금없는', '역세권']",1동,강남구수서동,,
2429559836,수서현대벤처빌,오피스텔,매매,13/20,31000,0,"3억 1,000",77,38.79,북향,2024-06-17T00:00:00,37.488077,127.101892,임대 끼고 투자 수서역  연결 건물 주차편리함,"['25년이내', '역세권', '방한개', '화장실한개']",1동,강남구수서동,,
2429703083,수서현대벤처빌,오피스텔,매매,12/20,30000,0,3억,77,38.79,북향,2024-06-17T00:00:00,37.488077,127.101892,"급매, 세끼고 매수가능, 지하철연결 교통좋은 오피스텔","['25년이내', '역세권', '급매']",1동,강남구수서동,,
2429401284,수서타워,오피스텔,월세,12/20,1000,60,"1,000",67,39.79,남서향,2024-06-15T00:00:00,37.486771,127.103185,"사업자,대모산뷰굿, 내부 깨끗해요","['25년이상', '융자금없는', '역세권']",1동,강남구수서동,,
2429332322,로즈데일,오피스텔,월세,16/20,1000,70,"1,000",78,39.55,남향,2024-06-15T00:00:00,37.487312,127.103122,"수서역,srt역,gtx역,교통굿,저렴한 수서역으로 오세요","['25년이내', '융자금없는', '역세권']",1동,강남구수서동,,
2429334917,사이룩스,오피스텔,월세,14/17,1000,90,"1,000",77,42.13,남향,2024-06-15T00:00:00,37.488381,127.10398,귀한 사무실 숙소가능함,"['25년이내', '융자금없는', '역세권']",동관동,강남구수서동,,
2429314530,로즈데일,오피스텔,월세,18/20,1000,95,"1,000",89,44.78,남향,2024-06-14T00:00:00,37.487312,127.103122,"실14p,책상배치좋은구조,트인전망,내부깨끗","['25년이내', '융자금없는', '역세권']",1동,강남구수서동,,
2429302559,로즈데일,오피스텔,월세,15/20,1000,65,"1,000",78,39.55,남향,2024-06-14T00:00:00,37.487312,127.103122,"사업자무,남향,깨끗,주차1대,지하철연결","['25년이내', '융자금없는', '역세권']",1동,강남구수서동,,
2429318805,사이룩스,오피스텔,매매,4/17,24000,0,"2억 4,000",70,38.02,서향,2024-06-14T00:00:00,37.488529,127.104487,업무용,"['25년이내', '역세권', '방한개', '화장실한개']",서관동,강남구수서동,,
2428888645,수서현대벤처빌,오피스텔,월세,7/20,2000,220,"2,000",182,91.6,동향,2024-06-13T00:00:00,37.488077,127.101892,대모산 녹색 전망 시각구조 회의실구분,"['25년이내', '융자금없는', '역세권']",1동,강남구수서동,,
2428950243,수서현대벤처빌,오피스텔,매매,6/20,95000,0,"9억 5,000",182,91.6,남향,2024-06-13T00:00:00,37.488077,127.101892,리모델링완료. 대표실 회의실 설치됨 남향 최상의 뷰,"['25년이내', '역세권', '화장실한개']",1동,강남구수서동,,
2429009961,사이룩스,오피스텔,월세,8/17,1000,90,"1,000",77,42.13,남향,2024-06-13T00:00:00,37.488381,127.10398,"수서역 바로 앞, 업무용 사무실","['25년이내', '융자금없는', '역세권']",동관동,강남구수서동,,
2428946564,수서현대벤처빌,오피스텔,매매,7/20,29500,0,"2억 9,500",69,34.79,북향,2024-06-13T00:00:00,37.488077,127.101892,"지하철, SRT바로연결. 주차1대가능. ","['25년이내', '역세권', '화장실한개']",1동,강남구수서동,,
2428943083,사이룩스,오피스텔,매매,8/17,52000,0,"5억 2,000",98,53.1,남동향,2024-06-13T00:00:00,37.488529,127.104487,"고객만족1위, 급매, 주인직접, 금액조정가능, 수서역 인근, 교통우수, ","['25년이내', '역세권', '급매', '방한개']",서관동,강남구수서동,,
2428854935,사이룩스,오피스텔,매매,10/17,24000,0,"2억 4,000",61,33.52,북동향,2024-06-12T00:00:00,37.488529,127.104487,수서역도보3분.주거사무실겸용.,"['25년이내', '역세권', '화장실한개']",서관동,강남구수서동,,
2428851805,사이룩스,오피스텔,월세,5/17,2000,140,"2,000",98,53.1,북동향,2024-06-12T00:00:00,37.488381,127.10398,수서역도보3분.주거사무실겸용.방2.거실1,"['25년이내', '역세권', '화장실한개']",동관동,강남구수서동,,
2428853886,사이룩스,오피스텔,월세,13/17,2000,150,"2,000",108,58.82,남향,2024-06-12T00:00:00,37.488529,127.104487,수서역도보3분.주거사무실겸용.전망좋고 밝고 깨끗,"['25년이내', '역세권', '화장실한개']",서관동,강남구수서동,,
2428851395,사이룩스,오피스텔,매매,15/17,30000,0,3억,70,38.02,남향,2024-06-12T00:00:00,37.488529,127.104487,"수서역 바로 앞, 즉시입주 가능","['25년이내', '역세권', '화장실한개']",서관동,강남구수서동,,
2428851059,사이룩스,오피스텔,매매,13/17,28000,0,"2억 8,000",70,38.02,남향,2024-06-12T00:00:00,37.488381,127.10398,"수서역 바로 앞, 투자가치 최고의 오피스텔, 월세끼고","['25년이내', '역세권', '화장실한개']",동관동,강남구수서동,,
2428793840,수서현대벤처빌,오피스텔,월세,11/20,1000,70,"1,000",69,34.79,북향,2024-06-12T00:00:00,37.488077,127.101892,"빠른 입주 가능한 주거오피스텔,주차 편리,이마트 롯데슈퍼 병원등 시설","['25년이내', '융자금없는', '역세권']",1동,강남구수서동,,
2428697428,수서타워,오피스텔,월세,8/20,2000,160,"2,000",115,68.07,동향,2024-06-12T00:00:00,37.486771,127.103185,"실24p,대표실,인테리어잘된 사무실","['25년이상', '융자금없는', '역세권']",1동,강남구수서동,,
2428601239,로즈데일,오피스텔,월세,15/20,1000,70,"1,000",78,39.55,남향,2024-06-11T00:00:00,37.487312,127.103122,내부수리깨끗  트인남향 주차편리1대무료 층별공용화장실,"['25년이내', '융자금없는', '역세권']",1동,강남구수서동,,
2428609933,수서타워,오피스텔,월세,14/20,1500,120,"1,500",115,68.07,북동향,2024-06-11T00:00:00,37.486771,127.103185,대표실 분리가능한 사무실. 수서역이용편리,"['25년이상', '융자금없는', '역세권']",1동,강남구수서동,,
2428694990,수서타워,오피스텔,월세,15/20,1000,60,"1,000",67,39.79,남서향,2024-06-11T00:00:00,37.486771,127.103185,"실12p,쾌적한 산뷰, 내부가 깨끗해요.","['25년이상', '융자금없는', '역세권']",1동,강남구수서동,,
2428700979,로즈데일,오피스텔,매매,15/20,23500,0,"2억 3,500",78,39.55,북향,2024-06-11T00:00:00,37.487312,127.103122,입주가능한 급매물입니다,"['25년이내', '역세권', '급매']",1동,강남구수서동,,
2428679002,수서현대벤처빌,오피스텔,매매,18/20,120000,0,12억,195,97.9,남동향,2024-06-11T00:00:00,37.488077,127.101892, 대표실분리가능. 기본 주차 2대,"['25년이내', '역세권', '화장실한개']",1동,강남구수서동,,
2428671457,사이룩스,오피스텔,매매,10/17,30000,0,3억,77,42.13,남향,2024-06-11T00:00:00,37.488381,127.10398,"급매, 주차 편하고 바닥난방가능한 오피스텔, 세끼고매매","['25년이내', '역세권', '급매']",동관동,강남구수서동,,
2428617731,로즈데일,오피스텔,월세,18/20,1500,125,"1,500",116,58.23,동향,2024-06-11T00:00:00,37.487312,127.103122,수서역과 바로연결. 편의시설 완비.주차가능,"['25년이내', '융자금없는', '역세권']",1동,강남구수서동,,
2428565184,로즈데일,오피스텔,매매,15/20,23500,0,"2억 3,500",78,39.55,북향,2024-06-11T00:00:00,37.487312,127.103122,급매물 화장실주방 리모델링 수서역연결 입주가능합니다.,"['25년이내', '역세권', '급매']",1동,강남구수서동,,
2428539375,로즈데일,오피스텔,월세,11/20,1000,90,"1,000",101,50.6,서향,2024-06-11T00:00:00,37.487312,127.103122,대모산전망 칸막이설치편리 정원있는층 주차편리 수서역연결,"['25년이내', '융자금없는', '마당']",1동,강남구수서동,,
2428449600,사이룩스,오피스텔,월세,16/17,2000,150,"2,000",98,53.1,북동향,2024-06-10T00:00:00,37.488381,127.10398,"수서역 바로 앞, 로얄층, 확 트인 뷰, 업무용, 숙소가능","['25년이내', '융자금없는', '역세권']",동관동,강남구수서동,,
2428294829,수서타워,오피스텔,월세,12/20,1500,120,"1,500",115,68.07,북동향,2024-06-10T00:00:00,37.486771,127.103185,"실21p,책상배치 좋은 실속형 사무실입니다","['25년이상', '융자금없는', '역세권']",1동,강남구수서동,,
2428251745,로즈데일,오피스텔,월세,17/20,1000,70,"1,000",78,39.55,북향,2024-06-10T00:00:00,37.487312,127.103122,"트인전망, 내부깨끗,지하철연결 편리성 굿","['25년이내', '융자금없는', '역세권']",1동,강남구수서동,,
