atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclCfmYmd,lat,lng,atclFetrDesc,tagList,bildNm,town,road_address,address
2430128884,"선릉LG에클라트(B동,주상복합)",아파트,월세,고/15,2000,190,"2,000",63,48.81,남서향,2024-06-19T00:00:00,37.506022,127.050655,투룸 귀한 월세  전입가능 추천합니다.,"['25년이내', '역세권', '화장실한개', '방두개']",B동,강남구삼성2동,,
2430224996,아티스톤(주상복합),아파트,전세,중/12,94000,0,"9억 4,000",87,66.73,남향,2024-06-20T00:00:00,37.501091,127.051665,대치동 신축 고급아파트 3룸 구조 전세매물,"['2년이내', '역세권', '방세개', '화장실두개']",1동,강남구삼성2동,,
2430088307,한양립스(주상복합),아파트,월세,고/10,3000,230,"3,000",43,29.01,동향,2024-06-19T00:00:00,37.506365,127.051728,"신축 첫입주 내부컨디션 우수한 아파트매물 공원,지하철 인근 주거환경 우수","['4년이내', '역세권', '소형평수', '방두개']",1동,강남구삼성2동,,
2430051307,개나리푸르지오,아파트,전세,저/24,170000,0,17억,166,133.16,남향,2024-06-19T00:00:00,37.500036,127.05038,올 확장형 채광좋은 남향 위치좋은 선호 단지,"['25년이내', '역세권', '대형평수', '방네개이상']",303동,강남구삼성2동,,
2430370950,대치한신휴플러스,아파트,매매,중/9,178000,0,"17억 8,000",105,84.99,남향,2024-06-20T00:00:00,37.501461,127.051629,32p 매매추천 좋은금액 대치학군학원 ,"['25년이내', '역세권', '방세개', '화장실두개']",101동,강남구삼성2동,,
2430109126,테헤란로대우아이빌(주상복합),아파트,매매,고/26,38500,0,"3억 8,500",44,33.11,남향,2024-06-19T00:00:00,37.505662,127.054087,실입주 가능 월세승계가능,"['25년이내', '역세권', '소형평수']",1동,강남구삼성2동,,
2429110932,동부센트레빌,아파트,전세,12/21,103000,0,"10억 3,000",110,84.97,남향,2024-06-13T00:00:00,37.502515,127.049263,채광굿 올수리 기본형 강남 인기 아파트,"['25년이상', '올수리', '역세권', '방세개']",1동,강남구삼성2동,,
2429002765,대치대우아이빌멤버스4차(주상복합),아파트,전세,11/12,34000,0,"3억 4,000",53,42.83,서향,2024-06-13T00:00:00,37.504669,127.053805,,"['25년이내', '역세권', '소형평수', '화장실한개']",101동,강남구삼성2동,,
2428902952,한양립스(주상복합),아파트,월세,9/10,3000,240,"3,000",43,29.01,남향,2024-06-13T00:00:00,37.506365,127.051728,선릉역세권 신축 투룸 옵션 화이트깔끔 여성분취향 깔끔쾌적 주차가능투룸,"['4년이내', '역세권', '소형평수']",1동,강남구삼성2동,,
2428841346,테헤란로대우아이빌(주상복합),아파트,월세,10/26,5000,89,"5,000",47,35.51,남향,2024-06-12T00:00:00,37.505662,127.054087,테헤란대우아이빌 월세,"['25년이내', '역세권', '소형평수', '방한개']",1동,강남구삼성2동,,
2428176235,롯데캐슬,아파트,월세,고/22,70000,300,7억,136,105.18,남향,2024-06-08T00:00:00,37.504833,127.056393, 깔끔한  로얄층 역세 도곡초 대명중 배정,"['25년이내', '화장실두개', '대형평수', '방네개이상']",101동,강남구삼성2동,,
2426867678,"선릉LG에클라트(B동,주상복합)",아파트,매매,11/15,43000,0,"4억 3,000",47,36.35,북동향,2024-06-01T00:00:00,37.506022,127.050655,"공원뷰 10월 전후 입주가능 , 임대차승계가능","['25년이내', '역세권', '소형평수', '방한개']",B동,강남구삼성2동,,
2429971244,개나리SK뷰,아파트,매매,고/25,300000,0,30억,112,84.99,남향,2024-06-18T00:00:00,37.500951,127.049848,34 도성초 진선여중 고바로옆 풀옵션 시스템에어컨확장형임,"['15년이내', '역세권', '방세개', '화장실두개']",501동,강남구삼성2동,,
2430094412,삼성우정에쉐르II(주상복합),아파트,전세,중/13,52000,0,"5억 2,000",71,59.64,남향,2024-06-19T00:00:00,37.507055,127.05477,21o방3개o전세자금대출가능,"['25년이내', '방세개', '화장실두개']",1동,강남구삼성2동,,
2430088137,동부센트레빌,아파트,월세,고/21,5000,320,"5,000",77,59.82,동향,2024-06-19T00:00:00,37.502515,127.049263,도성초학군 3룸 빠른입주가능한 월세매물,"['25년이상', '역세권', '방세개', '화장실한개']",1동,강남구삼성2동,,
2429875159,한양립스(주상복합),아파트,전세,중/10,45000,0,"4억 5,000",43,29.01,남서향,2024-06-18T00:00:00,37.506365,127.051728,실사진O. 선릉역 역세권. 깔끔한 2룸. 빠른 입주 가능.,"['4년이내', '역세권', '화장실한개']",1동,강남구삼성2동,,
2426875503,"선릉LG에클라트(B동,주상복합)",아파트,매매,11/15,38000,0,"3억 8,000",47,36.35,남향,2024-06-01T00:00:00,37.506022,127.050655,해잘드는 남향입니다.,"['25년이내', '역세권', '소형평수']",B동,강남구삼성2동,,
2429935772,아름빌,아파트,매매,중/12,28000,0,"2억 8,000",45,30.46,남향,2024-06-18T00:00:00,37.503436,127.050654,"선릉역역세권 입주 가능한 아파트 매매, 세미분리형으로 구조가 좋습니다.","['25년이내', '역세권', '세대분리', '화장실한개']",1동,강남구삼성2동,,
2429917670,동부센트레빌,아파트,전세,저/21,115000,0,"11억 5,000",110,84.97,남향,2024-06-18T00:00:00,37.502515,127.049263,남향 최근 수리된집 확장 빠른입주가능,"['25년이상', '역세권', '방세개', '화장실두개']",1동,강남구삼성2동,,
2429975736,개나리푸르지오,아파트,월세,중/24,120000,170,12억,167,132.83,남향,2024-06-18T00:00:00,37.500036,127.05038,실매물.50.선호하는구조.방5개.전망채광좋은집.도성초.학원가인접,"['25년이내', '역세권', '대형평수', '방네개이상']",303동,강남구삼성2동,,
2428792444,"선릉LG에클라트(B동,주상복합)",아파트,전세,12/15,28000,0,"2억 8,000",47,36.35,남향,2024-06-12T00:00:00,37.506022,127.050655,전입대출가능한 오픈형원룸 소형아파트 전세매물,"['25년이내', '역세권', '소형평수', '방한개']",B동,강남구삼성2동,,
2430484890,강남LH1단지(e편한세상),아파트,전세,6/15,60000,0,6억,81,59.89,남향,2024-06-21T00:00:00,37.467282,127.102005,"정남향,도배완료,집상태굿,바로입주가능","['15년이내', '방세개', '화장실두개']",101동,강남구세곡동,,
2430487015,강남LH1단지(e편한세상),아파트,매매,6/15,150000,0,15억,115,84.83,남동향,2024-06-21T00:00:00,37.467485,127.102714,선호도 높은 구조. 조망 좋고 관리 잘된 집,"['15년이내', '방세개', '화장실두개', '중층']",103동,강남구세곡동,,
2430489413,강남LH1단지(e편한세상),아파트,매매,4/15,120000,0,12억,82,59.99,남동향,2024-06-21T00:00:00,37.467572,127.103471,25 산이보이고 조용한 동호수,"['15년이내', '방세개', '화장실두개']",104동,강남구세곡동,,
2430488219,강남데시앙파크,아파트,월세,7/11,30000,130,3억,109,84.97,남향,2024-06-21T00:00:00,37.46106,127.101469,채광좋은 정남향 숲세권,"['15년이내', '융자금적은', '방세개', '화장실두개']",501동,강남구세곡동,,
2430090483,강남LH1단지(e편한세상),아파트,전세,12/15,75000,0,"7억 5,000",115,84.83,남동향,2024-06-19T00:00:00,37.467485,127.102714,34 조용하고 깔끔한 집상태 시스템에어컨,"['15년이내', '방세개', '화장실두개', '고층']",103동,강남구세곡동,,
2429690667,강남LH1단지(e편한세상),아파트,매매,1/15,130000,0,13억,81,59.89,남동향,2024-06-17T00:00:00,37.467572,127.103471,,"['15년이내', '1층', '방세개', '화장실두개']",104동,강남구세곡동,,
2429811408,강남LH1단지(e편한세상),아파트,월세,고/15,5000,280,"5,000",115,84.84,남서향,2024-06-19T00:00:00,37.466778,127.102101,통풍좋아 시원하고 뷰좋은 집,"['15년이내', '방세개', '화장실두개', '고층']",112동,강남구세곡동,,
2430485499,강남LH1단지(e편한세상),아파트,전세,고/15,75000,0,"7억 5,000",115,84.83,남동향,2024-06-21T00:00:00,37.466209,127.102029,"융자무 뷰굿 교통,생활편리","['15년이내', '방세개', '화장실두개']",111동,강남구세곡동,,
2430483567,강남LH1단지(e편한세상),아파트,매매,중/15,135000,0,"13억 5,000",102,74.74,남동향,2024-06-21T00:00:00,37.467018,127.102867,입주가능 뷰굿 컨디션굿 교통편의시설굿,"['15년이내', '방세개', '화장실두개']",105동,강남구세곡동,,
2430482913,강남LH1단지(e편한세상),아파트,매매,중/15,150000,0,15억,115,84.83,남동향,2024-06-21T00:00:00,37.467485,127.102714,"입주가능 구조굿 집상태굿 교통,생활편리","['15년이내', '방세개', '화장실두개']",103동,강남구세곡동,,
2429306132,강남LH1단지(e편한세상),아파트,전세,1/10,55000,0,"5억 5,000",82,59.99,남동향,2024-06-14T00:00:00,37.46568,127.103448,조용하고 관리잘 된 집,"['15년이내', '1층', '방세개', '화장실두개']",108동,강남구세곡동,,
2429772275,강남LH1단지(e편한세상),아파트,매매,저/15,130000,0,13억,81,59.86,남향,2024-06-18T00:00:00,37.467572,127.103471,구조굿 입주가능 숲세권 상태굿,"['15년이내', '방세개', '화장실두개']",104동,강남구세곡동,,
2430238455,강남LH1단지(e편한세상),아파트,전세,저/15,75000,0,"7억 5,000",115,84.83,남서향,2024-06-20T00:00:00,37.466623,127.103041,,"['15년이내', '융자금없는', '방세개', '화장실두개']",106동,강남구세곡동,,
2430210855,강남LH1단지(e편한세상),아파트,매매,고/15,152000,0,"15억 2,000",115,84.83,남서향,2024-06-20T00:00:00,37.466623,127.103041,편리한생활권  아파트 로얄동 로얄층  입주가능,"['15년이내', '방세개', '화장실두개', '고층']",106동,강남구세곡동,,
2430284933,강남LH1단지(e편한세상),아파트,매매,고/15,148000,0,"14억 8,000",115,84.83,남동향,2024-06-20T00:00:00,37.466209,127.102029,"입주가능 뷰굿 교통,생활편리","['15년이내', '방세개', '화장실두개']",111동,강남구세곡동,,
2430385771,강남LH1단지(e편한세상),아파트,매매,중/15,167000,0,"16억 7,000",115,84.83,남서향,2024-06-20T00:00:00,37.466623,127.103041,"실입주 가능, 날자 협의가능, 상권 이용 편리함","['15년이내', '방세개', '화장실두개', '중층']",106동,강남구세곡동,,
2430122902,강남LH1단지(e편한세상),아파트,매매,중/15,120000,0,12억,81,59.89,남동향,2024-06-19T00:00:00,37.466623,127.103041,입주가능. 관리 잘 된 집. 선호하는 구조.미래가치투자,"['15년이내', '방세개', '화장실두개']",106동,강남구세곡동,,
2430123089,강남LH1단지(e편한세상),아파트,매매,저/15,145000,0,"14억 5,000",115,84.84,남서향,2024-06-19T00:00:00,37.467018,127.102867, 미래가치 갭투자. 다이소 등 편의시설. 숲세권,"['15년이내', '방세개', '화장실두개']",105동,강남구세곡동,,
2430153043,강남LH1단지(e편한세상),아파트,전세,저/10,70000,0,7억,102,74.74,남향,2024-06-19T00:00:00,37.465705,127.102012,남향 구조 좋은  집,"['15년이내', '융자금없는', '방세개', '화장실두개']",110동,강남구세곡동,,
2429590610,강남LH1단지(e편한세상),아파트,매매,중/15,123000,0,"12억 3,000",81,59.89,남동향,2024-06-17T00:00:00,37.466623,127.103041,,"['15년이내', '방세개', '화장실두개', '중층']",106동,강남구세곡동,,
2428665383,강남LH1단지(e편한세상),아파트,매매,8/15,120000,0,12억,81,59.89,남향,2024-06-11T00:00:00,37.466623,127.103041,"남향,숲조망,세입자승계 가능 ","['15년이내', '방세개', '화장실두개', '중층']",106동,강남구세곡동,,
2429732074,강남LH1단지(e편한세상),아파트,매매,중/15,170000,0,17억,115,84.84,남향,2024-06-17T00:00:00,37.466623,127.103041,35 남향 로얄동 로얄층 도보3분내 다양한 상권,"['15년이내', '방세개', '화장실두개', '중층']",106동,강남구세곡동,,
2429411453,강남LH1단지(e편한세상),아파트,매매,고/15,137000,0,"13억 7,000",102,74.74,남동향,2024-06-15T00:00:00,37.467018,127.102867,로얄동층.실입주가능.금액조정가,"['15년이내', '방세개', '화장실두개', '고층']",105동,강남구세곡동,,
2429415103,강남LH1단지(e편한세상),아파트,매매,고/15,121000,0,"12억 1,000",81,59.89,남동향,2024-06-15T00:00:00,37.466623,127.103041,선호타입.대모산뷰가 멋진집.로얄동.전세안고매매.생활권편리,"['15년이내', '방세개', '화장실두개', '고층']",106동,강남구세곡동,,
2429391180,강남LH1단지(e편한세상),아파트,매매,저/15,150000,0,15억,115,84.84,서향,2024-06-15T00:00:00,37.466245,127.103204,위례  과천선  세곡역이  예정에  있습니다,"['15년이내', '방세개', '화장실두개', '세대당1대']",107동,강남구세곡동,,
2429308343,강남LH1단지(e편한세상),아파트,매매,고/15,150000,0,15억,115,84.83,남서향,2024-06-14T00:00:00,37.466623,127.103041,"교통, 상권편리, 쾌적한 산공기, 관리잘 된 예쁜집, 전세끼고 투자가능","['15년이내', '방세개', '화장실두개', '고층']",106동,강남구세곡동,,
2429079176,강남신동아파밀리에1단지,아파트,매매,중/12,117000,0,"11억 7,000",86,59.88,남향,2024-06-13T00:00:00,37.464069,127.10098,"트인 뷰, 밝은 남향집, 교통생활 편리,세안고 매매","['15년이내', '방세개', '화장실두개', '중층']",103동,강남구세곡동,,
2429821223,강남LH1단지(e편한세상),아파트,매매,5/10,120000,0,12억,82,59.99,남향,2024-06-18T00:00:00,37.46568,127.103448,"입주가능, 조용하고 쾌적한 주거환경","['15년이내', '방세개', '화장실두개', '중층']",108동,강남구세곡동,,
2428052097,강남LH1단지(e편한세상),아파트,매매,10/15,115000,0,"11억 5,000",81,59.89,남동향,2024-06-07T00:00:00,37.467778,127.102089,세안고깨끗.,"['15년이내', '방세개', '화장실두개', '중층']",102동,강남구세곡동,,
2428689277,강남LH1단지(e편한세상),아파트,월세,중/15,50000,40,5억,81,59.89,남향,2024-06-11T00:00:00,37.467282,127.102005,"즉시입주, 트인뷰,채광 통기 좋은 집, 생활편리한 단지","['15년이내', '융자금없는', '방세개', '화장실두개']",101동,강남구세곡동,,
2428262855,강남데시앙파크,아파트,매매,고/11,165000,0,"16억 5,000",109,84.97,남동향,2024-06-10T00:00:00,37.46106,127.101469,,"['15년이내', '방세개', '화장실두개', '고층']",501동,강남구세곡동,,
2428264112,강남데시앙파크,아파트,매매,저/11,167000,0,"16억 7,000",109,84.97,남향,2024-06-10T00:00:00,37.46106,127.101469,"로얄동,정남향,인기 많은 4베이며, 집 상태 깨끗합니다.","['15년이내', '방세개', '화장실두개', '세대당 1.5대이상']",501동,강남구세곡동,,
2428600679,강남신동아파밀리에1단지,아파트,매매,고/12,120000,0,12억,86,59.88,남향,2024-06-11T00:00:00,37.464069,127.10098,"V   세곡천 뷰, 임대인이 거주중으로 관리가 아주 잘 된 집   V","['15년이내', '방세개', '화장실두개', '고층']",103동,강남구세곡동,,
2428341523,강남LH1단지(e편한세상),아파트,월세,고/15,40000,120,4억,102,74.74,남향,2024-06-10T00:00:00,37.466209,127.102029,남향 구조좋고  햇볕 좋은 집,"['15년이내', '융자금없는', '방세개', '화장실두개']",111동,강남구세곡동,,
2428342834,강남LH1단지(e편한세상),아파트,월세,중/10,45000,80,"4억 5,000",81,59.86,남동향,2024-06-10T00:00:00,37.46568,127.103448,구조 좋고 대모산 뷰  전망이 이쁜집,"['15년이내', '융자금없는', '방세개', '화장실두개']",108동,강남구세곡동,,
